timestamp,open,high,low,close,volume,volume_quote
1618358400.0,0.1,5.95,0.1,0.7269,934252520.34,709821870.045125
1618444800.0,0.7282,0.9389,0.5502,0.583,710957671.01,515210414.616358
1618531200.0,0.5844,0.5844,0.4658,0.4799,205358632.42,107862038.688189
1618617600.0,0.48,0.485,0.3726,0.3829,193497182.63,81519791.592099
1618704000.0,0.3826,0.4499,0.3783,0.3999,126113529.57,51219696.875953
1618790400.0,0.4001,0.4095,0.3038,0.3597,112010664.85,38195335.727767
1618876800.0,0.3596,0.415,0.317,0.3211,138152831.42,50129703.454144
1618963200.0,0.321,0.336,0.2912,0.3023,67271736.23,20949473.849428
1619049600.0,0.3024,0.3212,0.2782,0.2818,73605111.66,21972535.482353
1619136000.0,0.2811,0.298,0.25,0.2542,65269949.0,17890393.992718
1619222400.0,0.2532,0.2565,0.1965,0.2253,75171468.8,16459515.592831
1619308800.0,0.2267,0.2981,0.196,0.2634,125369787.51,31114943.973479
1619395200.0,0.2635,0.317,0.2262,0.2439,218462151.77,60856231.925423
1619481600.0,0.2439,0.2775,0.2404,0.2695,103161568.99,27004624.613245
1619568000.0,0.2694,0.3798,0.2565,0.3385,261971203.91,85165315.381113
1619654400.0,0.3385,0.4278,0.32,0.3537,371839475.67,139821127.269637
1619740800.0,0.3539,0.495,0.3536,0.4382,371445039.99,160516878.795824
1619827200.0,0.4393,0.4713,0.411,0.4276,182959258.67,79697095.222965
1619913600.0,0.4289,0.5177,0.417,0.4747,239952907.89,110410751.851967
1620000000.0,0.475,0.8786,0.4553,0.7549,1090284466.36,741379522.488289
1620086400.0,0.7549,0.869,0.6618,0.7,650229245.41,493835943.511484
1620172800.0,0.7,0.7293,0.5762,0.5896,350179649.47,226277074.361771
1620259200.0,0.5893,0.7259,0.5853,0.6197,298742347.94,195798507.507719
1620345600.0,0.6185,0.6949,0.582,0.605,256256463.32,160807283.866023
1620432000.0,0.605,0.6519,0.4936,0.5272,214011497.85,120093511.71282
1620518400.0,0.5272,0.58,0.4959,0.5172,177976563.38,95875922.000897
1620604800.0,0.517,0.648,0.46,0.6238,432481107.88,244438134.332328
1620691200.0,0.6243,0.69,0.471,0.5004,379372276.67,220957858.303409
1620777600.0,0.4999,0.5426,0.475,0.5195,178962498.96,90142168.296871
1620864000.0,0.518,0.566,0.3724,0.3828,226727466.86,107550096.294712
1620950400.0,0.3847,0.4406,0.3377,0.3746,185329837.02,71238919.505988
1621036800.0,0.3746,0.4348,0.3687,0.4056,149210886.0,59719212.008664
1621123200.0,0.4053,0.413,0.3427,0.3508,116149633.27,43010880.388593
1621209600.0,0.35,0.4089,0.326,0.3643,149071924.38,55117049.375869
1621296000.0,0.365,0.419,0.3077,0.3539,214819123.52,77273663.993958
1621382400.0,0.3538,0.39,0.3334,0.3447,141364775.81,51146427.58604
1621468800.0,0.3445,0.3541,0.1842,0.2125,225508644.77,60209110.322963
1621555200.0,0.2129,0.275,0.192,0.2442,157860229.43,37170367.476835
1621641600.0,0.2436,0.2642,0.1693,0.2021,152937583.24,33446183.793662
1621728000.0,0.2022,0.2117,0.17,0.1829,116030455.28,21687245.173231
1621814400.0,0.1827,0.187,0.1436,0.1469,57093679.81,9447090.338713
