timestamp,open,high,low,close,volume,volume_quote
1598054400.0,0.5397,0.5397,0.401,0.4314,2884153.28,1310914.069227
1598140800.0,0.4317,0.4987,0.412,0.4712,4198278.44,1884510.775776
1598227200.0,0.469,0.494,0.4523,0.4821,10755011.03,5093427.513301
1598313600.0,0.4821,0.5334,0.4792,0.5315,2243774.75,1122574.251454
1598400000.0,0.5323,0.5324,0.4478,0.4619,2608675.14,1260367.040153
1598486400.0,0.4619,0.4983,0.4603,0.498,1831323.23,873545.693126
1598572800.0,0.4983,0.5182,0.4701,0.5046,3018123.53,1495515.884974
1598659200.0,0.5033,0.57,0.5017,0.5662,3694034.11,1966380.494229
1598745600.0,0.5662,0.5691,0.5165,0.538,2172028.16,1171935.675337
1598832000.0,0.538,0.563,0.5222,0.5326,2697793.49,1461342.406018
1598918400.0,0.5333,0.535,0.5078,0.5097,2704706.1,1404770.114071
1599004800.0,0.5105,0.5106,0.4745,0.4808,3953475.68,1919272.454358
1599091200.0,0.4806,0.4814,0.4185,0.4428,3695631.01,1662167.349012
1599177600.0,0.4428,0.45,0.37,0.3778,4072613.69,1731063.57294
1599264000.0,0.3748,0.3813,0.3598,0.3685,3338968.01,1241528.253544
1599350400.0,0.3689,0.3777,0.3183,0.3264,2996620.05,1040369.085509
1599436800.0,0.3261,0.3363,0.3104,0.3325,3122558.17,1022885.384998
1599523200.0,0.3325,0.3378,0.3071,0.3257,2699267.69,876587.401623
1599609600.0,0.3258,0.3287,0.3078,0.3165,2027110.78,650648.602297
1599696000.0,0.3162,0.3291,0.3084,0.3167,1831995.91,584083.227945
1599782400.0,0.3167,0.3868,0.3163,0.3498,4329407.69,1508722.516751
1599868800.0,0.3497,0.357,0.3141,0.3384,4030025.95,1370120.003404
1599955200.0,0.3383,0.3391,0.318,0.3294,5214097.92,1701568.57561
1600041600.0,0.3291,0.3483,0.3001,0.3088,3657468.6,1197797.817983
1600128000.0,0.3087,0.3247,0.3061,0.3194,1786079.78,564606.955316
1600214400.0,0.3193,0.355,0.3053,0.335,6603185.34,2182862.773578
1600300800.0,0.3345,0.3612,0.3183,0.3206,6922022.93,2356328.224598
1600387200.0,0.3202,0.3309,0.31,0.3119,4116296.53,1314067.733787
1600473600.0,0.3116,0.3307,0.3089,0.3196,4156463.87,1319731.650019
1600560000.0,0.3196,0.3226,0.3058,0.3179,1752924.5,549285.819118
1600646400.0,0.3175,0.325,0.3028,0.3094,1619967.79,503680.565592
1600732800.0,0.3093,0.3161,0.288,0.2884,2278558.04,683940.286021
1600819200.0,0.2891,0.3041,0.2881,0.3003,1095021.61,323856.225277
1600905600.0,0.3005,0.3038,0.2899,0.2909,640287.05,189973.932896
1600992000.0,0.2909,0.3036,0.2879,0.3029,1367873.82,401552.696134
1601078400.0,0.3034,0.3411,0.2898,0.324,4969756.62,1560862.258091
1601164800.0,0.324,0.33,0.31,0.3154,1556314.86,494663.995748
1601251200.0,0.3148,0.3184,0.3093,0.3133,789126.33,247567.605577
1601337600.0,0.3134,0.3499,0.3134,0.3223,2509797.04,835352.586187
1601424000.0,0.3221,0.3579,0.3218,0.3344,3732916.57,1263995.44348
1601510400.0,0.3347,0.3427,0.327,0.3348,1845947.92,617291.244365
1601596800.0,0.3346,0.3402,0.3098,0.3174,1894328.22,613608.267025
1601683200.0,0.3174,0.3395,0.2894,0.3289,3217498.12,1003458.280896
