timestamp,open,high,low,close,volume,volume_quote
1608940800.0,0.2,3.0885,0.2,2.2954,125977553.14,301510841.152751
1609027200.0,2.2958,2.4609,1.5717,1.5967,57039701.92,105418896.837093
1609113600.0,1.597,1.6516,1.036,1.0612,77797336.07,101274161.763392
1609200000.0,1.06,1.2787,1.0353,1.114,39346066.97,45505928.992213
1609286400.0,1.114,1.1166,0.7541,0.8845,53786032.77,48073723.12896
1609372800.0,0.8845,1.2574,0.8702,1.0934,57120473.11,61465212.258155
1609459200.0,1.0932,1.4033,1.0582,1.3637,44493450.73,56262752.408986
1609545600.0,1.3623,1.3974,1.0863,1.155,20264143.08,24444971.992353
1609632000.0,1.152,1.1607,1.0,1.025,11922746.16,12861436.62075
1609718400.0,1.0261,1.1568,0.9456,1.108,20147704.01,21379421.776639
1609804800.0,1.1089,1.24,0.9666,1.0317,18714450.36,20652733.11878
1609891200.0,1.0317,1.38,0.98,1.2501,21614286.19,24772365.76234
1609977600.0,1.2501,1.5269,1.1885,1.51,26123973.51,35468571.859923
1610064000.0,1.5109,1.615,1.244,1.2925,25320347.59,37004218.992967
1610150400.0,1.2938,1.3485,1.0111,1.1867,22858451.73,28305187.288443
1610236800.0,1.1862,1.2999,1.112,1.2431,17542226.69,21282757.752106
1610323200.0,1.2441,1.3871,1.11,1.2058,21496873.07,27376198.030271
1610409600.0,1.2001,1.2126,0.9623,1.1243,18250395.53,19766234.647421
1610496000.0,1.1267,1.214,1.055,1.1275,12397670.65,14122650.797779
1610582400.0,1.1274,1.3345,1.06,1.277,16392690.65,20116119.703881
1610668800.0,1.275,1.4026,1.2637,1.3395,13593431.03,18063982.2852
1610755200.0,1.3379,1.51,1.1716,1.3516,24679068.1,33544181.223271
1610841600.0,1.3484,1.8416,1.3313,1.6319,30763976.8,48763780.743055
1610928000.0,1.6316,2.19,1.5844,2.0362,40145438.06,75630316.779939
1611014400.0,2.0283,2.0768,1.68,1.8827,24567762.77,46699918.365494
1611100800.0,1.8792,2.1,1.7979,1.9005,21183615.02,41170864.044095
1611187200.0,1.9043,1.9652,1.6412,1.847,15359199.05,27459373.552279
1611273600.0,1.8453,1.8847,1.546,1.569,14947028.09,25449093.378704
1611360000.0,1.5733,1.85,1.4113,1.7562,14724984.43,24654877.554878
1611446400.0,1.7549,1.998,1.7058,1.9309,14696995.31,27785698.900559
1611532800.0,1.9338,2.49,1.8786,2.4743,23208043.75,51070241.692679
1611619200.0,2.4707,2.72,2.2933,2.3585,28495931.15,72129338.524312
1611705600.0,2.3546,2.69,2.18,2.6881,21837127.98,53324781.77685
