timestamp,open,high,low,close,volume,volume_quote
1614297600.0,7.615,7.81,6.45,6.4993,9205341.577425346,66407237.04101332
1614384000.0,6.4992,6.6697,5.6001,5.8387,15312704.188930195,94100931.80544378
1614470400.0,5.837,6.41,5.7,5.7545,9715553.073045077,58782446.75912077
1614556800.0,5.7544,5.8128,4.2001,4.6198,17516240.42302704,83579545.85275045
1614643200.0,4.6194,5.175,4.44,4.8994,16531760.621259358,80873988.48515424
1614729600.0,4.8995,5.0824,4.5,4.8099,14812658.565824801,70360977.01937576
1614816000.0,4.816,6.089,4.7087,5.6397,21751825.555792086,119246617.26344995
1614902400.0,5.6345,6.1888,5.1349,5.1819,16852642.02434058,95087847.24674177
1614988800.0,5.1815,5.2005,4.63,4.9796,9456810.839422476,46423133.25702435
1615075200.0,4.9812,5.0601,4.6038,4.7802,5401996.980765313,26057341.694786817
1615161600.0,4.7857,4.94,4.6472,4.78,5961616.12774751,28561197.5711034
1615248000.0,4.7821,4.83,4.2286,4.4475,11649070.34869578,52068552.34762083
1615334400.0,4.4475,4.8,4.396,4.7085,13110162.084231764,60384569.49833943
1615420800.0,4.711,4.7805,4.3413,4.349,10479681.729672441,47310935.85433276
1615507200.0,4.349,4.3725,3.78,4.0144,16622762.617352081,67442399.58907685
1615593600.0,4.0143,4.03,3.6401,3.8161,16448982.507316703,62400404.76552969
1615680000.0,3.8161,3.98,3.63,3.8542,15310924.098187469,58249943.29997145
1615766400.0,3.8542,3.9166,3.63,3.6459,12038721.344778333,45314868.9732716
1615852800.0,3.6459,4.31,3.621,3.8954,31304286.466275346,124688106.9815289
1615939200.0,3.8953,3.9279,3.722,3.8174,11784180.62183124,45093587.090313084
1616025600.0,3.821,4.155,3.8034,4.0818,18909398.858690925,76088682.0300741
1616112000.0,4.0822,4.321,4.0253,4.0313,15996426.915855495,66904501.829744644
1616198400.0,4.0313,4.11,3.9501,3.966,10306377.611269867,41434121.60158547
1616284800.0,3.966,3.99,3.8702,3.8891,11281514.416540163,44411684.18759039
1616371200.0,3.889,3.8944,3.73,3.7505,9469596.32601108,35964298.34090195
1616457600.0,3.7505,3.7552,3.48,3.4853,12026099.998789582,43527589.71325645
1616544000.0,3.4852,3.5012,3.2819,3.3327,11930675.756563526,40342604.44718268
1616630400.0,3.3327,3.586,3.0,3.0402,13100825.203247475,44036977.78251325
1616716800.0,3.0402,3.0528,2.8351,2.8761,13126170.813727587,38471464.827542745
1616803200.0,2.8734,3.09,2.853,2.9751,11658729.439003577,34528367.22320634
1616889600.0,2.974,3.21,2.9701,3.0608,15576126.543303104,47649676.020650595
1616976000.0,3.06,3.3748,3.028,3.1899,25934295.71860175,83489165.78918949
1617062400.0,3.1958,3.6199,3.1284,3.6177,39559027.57553894,129850336.56692785
1617148800.0,3.6176,4.255,3.597,4.1167,47019334.117573634,188981177.54980838
1617235200.0,4.1168,4.1698,3.75,3.8446,31398869.905914243,124138445.28762937
1617321600.0,3.8446,3.989,3.7,3.9421,61947942.35214633,235894700.6831914
1617408000.0,3.9421,4.1648,3.8629,3.8926,29411410.63310543,118579855.81422582
1617494400.0,3.8926,3.945,3.57,3.5714,16061970.07199709,61047894.49575425
1617580800.0,3.5715,3.6439,3.4503,3.6008,14981588.884168088,53195537.43173672
1617667200.0,3.6006,4.235,3.49,3.9873,43483812.378114015,170965376.46737918
1617753600.0,3.9873,4.5833,3.9849,4.2718,49179762.81772068,209649236.9755561
1617840000.0,4.2717,4.2838,3.6301,3.7264,34857894.02808834,137515983.92928323
1617926400.0,3.7264,4.35,3.7145,4.214,37958254.318314016,155710314.5158936
1618012800.0,4.214,4.28,4.0309,4.136,20783013.226997253,86150099.7640696
1618099200.0,4.1362,4.3188,4.0098,4.071,20283652.226922568,84453788.62363796
1618185600.0,4.0681,4.1459,4.0,4.0513,13408128.827345679,54319388.546245664
1618272000.0,4.0513,4.3168,3.9701,4.0393,27466483.156684212,113649245.39945367
1618358400.0,4.0393,4.065,3.8,3.8281,19343666.37862944,75555217.58985096
1618444800.0,3.8281,3.9589,3.68,3.7609,22125970.804285556,84163114.41584702
1618531200.0,3.7605,3.811,3.6941,3.7364,15967911.09627079,59978413.01969075
1618617600.0,3.7362,3.7755,3.48,3.5865,20879474.032134403,75561146.52233462
1618704000.0,3.5864,3.65,3.33,3.34,18049434.643583205,63127443.67587486
1618790400.0,3.34,3.36,2.85,3.084,29435547.634187806,90603723.30903447
1618876800.0,3.084,3.2195,2.9243,2.9817,18843978.520989273,57708091.44432106
1618963200.0,2.9806,3.17,2.8829,3.1473,26548533.99385582,81269308.92353553
1619049600.0,3.1451,3.4044,3.0939,3.1405,23111554.64334785,74198842.51228334
1619136000.0,3.1409,3.2056,2.92,2.9586,17995835.490869783,55830052.20753806
1619222400.0,2.9568,2.9785,2.5732,2.803,18661537.9586437,51651231.686237544
1619308800.0,2.8029,2.88,2.61,2.629,9561060.485099778,25879780.454232864
1619395200.0,2.6304,2.72,2.551,2.6226,18078171.131243628,47650450.12835432
1619481600.0,2.6246,2.8187,2.6076,2.7953,19237076.48186553,53008464.83754236
1619568000.0,2.7953,2.9349,2.7728,2.885,20715422.75808409,59457052.74579993
1619654400.0,2.885,2.935,2.7755,2.8238,18658607.593864292,52866257.98982561
1619740800.0,2.8258,3.3333,2.71,3.2439,39870083.59917023,123939335.15186103
1619827200.0,3.2428,3.5201,3.2176,3.3616,31233500.50745457,105985268.5297284
1619913600.0,3.3612,3.5515,3.2,3.49,29979365.55449019,102807250.17593424
1620000000.0,3.49,3.49,3.215,3.232,20321181.586276647,67345204.72094539
1620086400.0,3.2327,3.4,3.15,3.1958,21760264.03664905,70509667.25850402
1620172800.0,3.1947,3.2037,2.8822,2.9085,20648964.42096258,62564430.326895356
1620259200.0,2.9085,3.2,2.89,3.1359,17395437.67343754,53376570.569731124
1620345600.0,3.1361,3.1401,2.9236,2.9748,17559703.626423515,53265927.31045863
1620432000.0,2.9742,3.1,2.9088,2.9709,22247761.393276818,66758093.80748653
1620518400.0,2.9707,3.0552,2.9012,2.9593,19595456.699490085,58345594.887286276
1620604800.0,2.9594,2.9856,2.8314,2.9206,18341213.79054725,53073028.90229639
1620691200.0,2.9209,3.2501,2.71,2.8199,34229579.13099708,101277495.19877788
1620777600.0,2.823,3.111,2.75,3.0504,35138285.01180188,103409490.51961887
1620864000.0,3.0511,3.25,2.8341,2.8534,38223438.43283006,118070985.68031366
1620950400.0,2.8506,2.9343,2.61,2.7368,32900986.574091334,92400245.68492065
1621036800.0,2.7369,2.907,2.72,2.8803,29631637.626745302,83518795.34002204
1621123200.0,2.8805,3.04,2.7903,2.8463,28690426.513087895,83085202.60904936
1621209600.0,2.8462,2.96,2.6247,2.7061,22914724.2424091,64783947.18683433
1621296000.0,2.7056,2.7359,2.405,2.4893,27928219.028031133,70735719.87474783
1621382400.0,2.4916,2.5869,2.3301,2.4057,23429242.713319484,57981551.58492282
1621468800.0,2.4055,2.4308,1.6203,1.8375,54088586.23936416,108613738.88101687
1621555200.0,1.8386,2.1348,1.7112,2.0644,32735579.02178524,64132249.98896103
1621641600.0,2.0646,2.4189,1.7,1.8458,38457071.865978844,76809079.84629051
1621728000.0,1.846,1.92,1.7,1.8175,21542177.922904696,39163158.12512072
1621814400.0,1.8173,1.8798,1.6888,1.694,10780262.180639682,19441089.63146467
