timestamp,open,high,low,close,volume,volume_quote
1582156800.0,0.1211,0.24,0.111,0.1166,1722922.65,223817.027566
1582243200.0,0.1165,0.1327,0.1137,0.125,3131656.19,381353.446147
1582329600.0,0.1238,0.1404,0.1227,0.1298,3861499.59,513187.671685
1582416000.0,0.13,0.1499,0.1241,0.1424,4499427.49,628894.235951
1582502400.0,0.1424,0.1717,0.1422,0.1621,13896818.51,2207321.663467
1582588800.0,0.1621,0.1656,0.1299,0.1442,8481942.65,1222083.232374
1582675200.0,0.1446,0.1454,0.122,0.1256,4221866.02,551753.997322
1582761600.0,0.1255,0.1901,0.1243,0.1604,38920730.82,6094166.306702
1582848000.0,0.1604,0.18,0.149,0.161,17384981.6,2849647.614678
1582934400.0,0.1615,0.1681,0.14,0.1492,6889718.74,1043781.57172
1583020800.0,0.1481,0.153,0.1376,0.144,5677786.62,824679.233646
1583107200.0,0.1439,0.1469,0.1292,0.1334,4073775.09,564313.774412
1583193600.0,0.1338,0.1638,0.1302,0.1476,9554724.2,1425049.672565
1583280000.0,0.1476,0.1525,0.14,0.1459,5086599.8,737188.503499
1583366400.0,0.1447,0.1455,0.1346,0.1398,4183926.65,583544.205212
1583452800.0,0.1392,0.1545,0.1364,0.1456,13431669.93,1977439.240435
1583539200.0,0.1448,0.1537,0.1417,0.1508,10130033.53,1489969.975818
1583625600.0,0.1509,0.169,0.1397,0.145,16241346.36,2490938.216767
1583712000.0,0.1443,0.1443,0.116,0.1173,9841729.49,1312524.485053
1583798400.0,0.1165,0.1239,0.1061,0.1159,8421366.28,981111.134204
1583884800.0,0.1155,0.127,0.1138,0.1192,11158156.52,1344569.91296
1583971200.0,0.1192,0.1209,0.1033,0.1092,12256472.51,1392744.616058
1584057600.0,0.1093,0.1104,0.0501,0.0514,19470870.09,1498637.196292
1584144000.0,0.0518,0.0741,0.0373,0.0624,12286265.51,701042.218695
1584230400.0,0.0635,0.0654,0.0561,0.0578,12730345.56,780623.695163
1584316800.0,0.0578,0.0623,0.0554,0.0578,13801608.22,812672.033048
1584403200.0,0.0578,0.0579,0.0436,0.0485,8902421.32,453693.718473
1584489600.0,0.0495,0.0564,0.0488,0.0536,3517789.55,186228.704718
1584576000.0,0.0537,0.0559,0.0489,0.0534,10177003.3,532346.239296
1584662400.0,0.0536,0.0679,0.0534,0.0647,16617486.2,1014670.94636
1584748800.0,0.0649,0.0716,0.0555,0.0616,14272436.76,940169.620819
1584835200.0,0.0617,0.0658,0.0575,0.0623,13149176.16,807905.169367
1584921600.0,0.0624,0.0655,0.0556,0.0561,11438771.65,698347.933856
1585008000.0,0.0555,0.06,0.053,0.0592,11255091.89,640163.945157
1585094400.0,0.0594,0.0603,0.0565,0.059,11503051.01,674203.103631
1585180800.0,0.059,0.0601,0.0553,0.0594,7860833.27,460504.260762
1585267200.0,0.0598,0.0615,0.0576,0.0615,4733319.82,280933.039629
1585353600.0,0.0616,0.0662,0.0573,0.0581,6690463.61,417298.52405
1585440000.0,0.0577,0.0588,0.0555,0.0583,7929734.4,454404.180361
1585526400.0,0.0582,0.0583,0.0526,0.0537,6605792.88,370505.39137
1585612800.0,0.0538,0.0614,0.0533,0.0583,7968291.13,457541.905702
1585699200.0,0.058,0.0602,0.0568,0.059,6015517.11,352239.091017
1585785600.0,0.0589,0.068,0.0568,0.0654,15454574.47,964127.397921
1585872000.0,0.0654,0.0698,0.0641,0.0654,11569576.83,764140.134492
1585958400.0,0.0648,0.0679,0.0625,0.0652,8843157.56,582554.362794
1586044800.0,0.0653,0.0663,0.0632,0.0644,5949196.88,383911.891724
1586131200.0,0.0644,0.0654,0.0616,0.0627,5773321.55,368180.076729
1586217600.0,0.0628,0.0688,0.0627,0.0685,8090854.45,532458.840426
1586304000.0,0.0685,0.071,0.0652,0.0668,7954483.61,543054.10759
1586390400.0,0.0667,0.0699,0.0658,0.0698,6092002.62,413298.728993
1586476800.0,0.0698,0.0737,0.0662,0.072,9026384.6,624656.069255
1586563200.0,0.072,0.0803,0.06,0.0647,12934216.29,872460.145284
1586649600.0,0.0648,0.0681,0.063,0.0643,5124486.16,335032.182025
1586736000.0,0.0643,0.068,0.0627,0.064,6489580.82,423647.204339
1586822400.0,0.0641,0.0644,0.0607,0.064,5855497.14,365927.751989
1586908800.0,0.0644,0.0647,0.0622,0.0634,4891262.81,310463.522681
1586995200.0,0.0633,0.064,0.0604,0.061,7351679.97,461208.597514
1587081600.0,0.0607,0.065,0.0586,0.0641,6348587.6,396417.423652
1587168000.0,0.0641,0.0654,0.0625,0.0641,4857352.4,309674.379146
1587254400.0,0.064,0.0704,0.064,0.0667,8232331.7,546485.546441
1587340800.0,0.0666,0.0666,0.0635,0.0642,5872528.73,381221.690097
1587427200.0,0.0641,0.0658,0.0595,0.0599,6146785.49,384828.429517
1587513600.0,0.0599,0.0619,0.0588,0.0597,5245724.08,316757.383047
1587600000.0,0.0597,0.0668,0.0592,0.0664,7478474.23,473229.723865
1587686400.0,0.0664,0.0734,0.0647,0.0709,10601342.88,728396.208775
1587772800.0,0.0708,0.109,0.0708,0.0856,48971537.9,4344385.442626
1587859200.0,0.0856,0.0931,0.0809,0.0824,20030872.53,1730632.164262
1587945600.0,0.0823,0.0865,0.0806,0.0818,12276548.56,1026699.151925
1588032000.0,0.0819,0.0859,0.0768,0.0853,11240386.81,900539.369443
1588118400.0,0.0856,0.0872,0.0815,0.0822,12821591.82,1076444.859435
1588204800.0,0.0826,0.0898,0.0819,0.0859,13730385.5,1163594.213857
1588291200.0,0.0859,0.089,0.079,0.0817,12481226.64,1048060.871803
1588377600.0,0.0819,0.0999,0.0816,0.0935,23166951.11,2138427.066855
1588464000.0,0.0931,0.0936,0.088,0.0922,11275786.25,1024022.507631
1588550400.0,0.0921,0.0925,0.0859,0.0867,13158379.95,1165479.055807
1588636800.0,0.0868,0.0965,0.081,0.0941,17016075.87,1526575.538014
1588723200.0,0.0941,0.097,0.088,0.0901,11810962.58,1075754.260287
1588809600.0,0.0899,0.0914,0.0852,0.0855,11709051.32,1048663.737257
1588896000.0,0.0855,0.0886,0.0843,0.0857,10004755.7,861535.610034
1588982400.0,0.0856,0.0951,0.0855,0.0923,12602065.0,1140180.038968
1589068800.0,0.0922,0.0936,0.0888,0.0894,10397496.56,950082.319414
1589155200.0,0.0895,0.0895,0.0736,0.0778,12090727.03,962047.064218
1589241600.0,0.0778,0.0794,0.0711,0.0757,9668466.21,741095.787942
1589328000.0,0.0756,0.0826,0.0756,0.0814,8573178.38,687415.890802
1589414400.0,0.0815,0.0863,0.0796,0.0852,9442030.31,783971.005306
1589500800.0,0.0853,0.0865,0.0799,0.082,8407004.46,702515.362912
