timestamp,open,high,low,close,volume,volume_quote
1613779200.0,9.55,30.0,9.55,18.934,10342605.312,191711395.690598
1613865600.0,18.934,19.0,12.1,14.673,9194897.347,140820280.270732
1613952000.0,14.611,18.894,14.1,16.645,8024148.278,134829352.447222
1614038400.0,16.652,16.752,12.235,15.027,7186301.814,105325103.367343
1614124800.0,15.056,15.099,9.66,12.744,9213836.121,110558041.970857
1614211200.0,12.79,16.131,11.5,14.16,8049682.096,114975549.097969
1614297600.0,14.18,14.844,11.51,11.652,4891170.49,65470560.993685
1614384000.0,11.711,12.668,10.419,11.283,6141482.122,70847350.130374
1614470400.0,11.283,12.369,10.359,10.652,4384904.732,49346170.716148
1614556800.0,10.651,10.83,8.3,9.379,7659675.204,70688622.362664
1614643200.0,9.379,13.499,9.346,13.11,15477911.356,187298347.976231
1614729600.0,13.119,13.71,11.09,12.03,7556363.8,92334978.064934
1614816000.0,12.047,13.48,11.794,12.599,6142304.901,78384295.700128
1614902400.0,12.599,13.356,11.102,11.544,5671759.482,70189021.136662
1614988800.0,11.543,11.755,10.6,11.094,4042764.769,44879510.71747
1615075200.0,11.061,12.001,10.777,11.13,3035233.469,34179647.407413
1615161600.0,11.112,12.2,10.904,11.678,3989422.665,46182260.538141
1615248000.0,11.667,11.944,11.021,11.936,3755272.977,43122934.016437
1615334400.0,11.935,14.691,11.654,14.201,7557254.891,99803058.995259
1615420800.0,14.2,14.388,12.501,12.745,6093463.419,81229080.988079
1615507200.0,12.743,13.666,12.059,12.333,5256734.701,66318845.880359
1615593600.0,12.316,12.387,10.502,11.018,5511411.903,63339516.441357
1615680000.0,11.017,11.917,10.625,11.373,4392455.419,49882417.898934
1615766400.0,11.373,11.42,10.61,10.935,3259831.483,35989924.977792
1615852800.0,10.92,11.048,9.6,9.973,7731331.164,79685991.762402
1615939200.0,9.986,10.4,9.32,9.976,5555963.798,54741533.146213
1616025600.0,9.986,10.527,9.348,10.346,4581722.127,45111467.525189
1616112000.0,10.344,10.684,9.821,9.9,3831002.411,39359609.899616
1616198400.0,9.901,10.144,9.65,9.829,2477142.262,24647043.01611
1616284800.0,9.829,10.548,9.78,9.906,3093022.062,31437412.394756
1616371200.0,9.902,10.193,9.68,10.193,2147253.551,21406595.461554
1616457600.0,10.136,12.57,10.075,10.916,12170226.629,137775956.209955
1616544000.0,10.89,12.5,10.556,11.47,9430932.892,109518266.205415
1616630400.0,11.455,13.949,11.12,12.079,12287103.185,155639831.296742
1616716800.0,12.078,12.89,11.175,11.925,8575192.968,102656248.065647
1616803200.0,11.918,15.2,11.851,14.782,13486393.667,189475717.848563
1616889600.0,14.778,18.21,14.102,17.309,15738487.916,257336819.523855
1616976000.0,17.295,18.6,15.312,16.183,14390476.58,241199521.484125
1617062400.0,16.183,18.0,15.983,17.215,7514229.482,128598838.684821
1617148800.0,17.227,19.0,16.6,19.0,7126977.275,126304825.285249
1617235200.0,19.0,19.711,17.05,18.06,7696882.143,142298601.836132
1617321600.0,18.058,18.397,16.344,17.101,5244032.263,91282786.112774
1617408000.0,17.12,18.53,16.871,17.069,4921815.94,87427222.103107
1617494400.0,17.066,17.487,15.4,15.601,4161091.734,69155902.974181
1617580800.0,15.602,16.97,15.2,16.757,3410120.848,55652661.848605
1617667200.0,16.763,18.0,15.844,16.94,4393514.875,74671333.952598
1617753600.0,16.933,18.336,16.566,18.03,4949650.942,86636918.071359
1617840000.0,18.038,18.5,15.55,17.146,6811948.921,116820450.279832
1617926400.0,17.179,21.25,17.101,21.102,12220039.505,243329041.788891
1618012800.0,21.1,24.345,19.84,24.151,9701651.384,214687704.566489
1618099200.0,24.167,25.269,21.3,22.804,10081975.95,233686851.777797
1618185600.0,22.778,26.666,21.903,26.221,8056509.162,195397856.33946
1618272000.0,26.199,28.242,23.858,26.195,12809189.394,330847854.727859
1618358400.0,26.195,26.582,23.105,24.237,6789002.903,165387870.945373
1618444800.0,24.228,25.363,22.179,23.232,5368098.251,127566279.991464
1618531200.0,23.225,24.491,21.46,23.537,6887717.726,159738603.028382
1618617600.0,23.53,24.0,21.4,22.476,4685897.796,105793217.131242
1618704000.0,22.47,24.99,22.299,23.889,4522644.464,107460771.299978
1618790400.0,23.937,25.012,19.09,22.227,7050977.702,153759829.319802
1618876800.0,22.193,25.355,21.401,22.699,7621300.441,180175237.007582
1618963200.0,22.699,27.559,21.0,27.51,10560989.79,261553065.932415
1619049600.0,27.539,29.333,25.6,26.1,16065054.536,444770726.718394
1619136000.0,26.059,28.5,24.2,25.131,10650859.118,284370194.856036
1619222400.0,25.118,27.2,22.0,26.946,12767887.243,316380598.02522
1619308800.0,26.971,29.567,25.387,28.283,12229411.314,335046723.460009
1619395200.0,28.3,31.5,27.54,30.184,11879383.246,352440996.757669
1619481600.0,30.184,34.885,30.002,33.564,12088296.2,399632266.515818
1619568000.0,33.564,36.6,32.118,35.805,7488774.332,258884328.400485
1619654400.0,35.805,36.85,33.66,36.094,5912157.237,210551382.825705
1619740800.0,36.134,44.1,36.097,42.679,13977679.262,566698119.07057
1619827200.0,42.66,44.278,39.98,40.794,8074109.513,340294551.209368
1619913600.0,40.812,42.292,38.067,38.527,5143155.351,205776797.030939
1620000000.0,38.516,42.517,36.713,40.807,7316285.596,289653820.981436
1620086400.0,40.848,42.98,39.5,40.9,5780511.462,239073684.834814
1620172800.0,40.9,41.119,36.013,36.563,6728023.596,258454940.745572
1620259200.0,36.545,40.7,36.5,38.971,4107567.781,160610543.969813
1620345600.0,38.971,39.04,35.591,36.723,5299276.772,197598216.913486
