timestamp,open,high,low,close,volume,volume_quote
1583452800.0,0.03,0.03,0.017817,0.018067,3729483.07443562,68171.68638999703
1583539200.0,0.018067,0.019468,0.017865,0.018408,1543482.59478428,28367.954032921705
1583625600.0,0.018378,0.018501,0.016778,0.017346,1101241.35392851,19356.04878154133
1583712000.0,0.017174,0.017174,0.01454,0.014578,1727714.20911878,27273.01154838968
1583798400.0,0.014799,0.015356,0.01425,0.014809,2186690.12241245,32294.520418907126
1583884800.0,0.015221,0.01565,0.014692,0.015428,2405052.27748987,36666.58658739156
1583971200.0,0.015335,0.015335,0.014075,0.015108,608078.83144626,8999.783823473388
1584057600.0,0.014237,0.014237,0.00852,0.008773,9664569.94751153,105261.95480954032
1584144000.0,0.008607,0.011,0.007915,0.010244,8108583.20866594,76851.06470013363
1584230400.0,0.010942,0.010974,0.009528,0.009715,2338158.99775583,24706.992678325103
1584316800.0,0.009883,0.010874,0.009833,0.010302,1011866.97064181,10426.862707784801
1584403200.0,0.010059,0.010298,0.008613,0.009645,2118197.78339183,19433.921976931077
1584489600.0,0.009964,0.010369,0.009874,0.010142,1215729.52504985,12299.678272965979
1584576000.0,0.010109,0.010325,0.009758,0.010083,1015849.01276756,10257.896515743412
1584662400.0,0.010319,0.0121,0.010225,0.0119,6563502.2817681,73980.48071014133
1584748800.0,0.011766,0.012737,0.010332,0.011295,4139116.08955699,49300.08885236728
1584835200.0,0.011347,0.011676,0.010765,0.011199,1086878.27670162,12195.543179634557
1584921600.0,0.011372,0.011614,0.010068,0.010068,879309.80853873,9517.893064646816
1585008000.0,0.010577,0.01361,0.010248,0.011489,2962510.85857025,36051.3852861595
1585094400.0,0.01149,0.011931,0.011072,0.011351,4250979.91885869,48979.14481777198
1585180800.0,0.011555,0.011835,0.011228,0.01129,1100403.10135558,12583.277118076601
1585267200.0,0.011551,0.01198,0.01125,0.01182,9004653.35761328,102523.36785379244
1585353600.0,0.011998,0.012104,0.011011,0.011011,2242675.84785525,25971.413138733995
1585440000.0,0.01108,0.011982,0.010848,0.011452,2027392.96411811,23190.092957265413
1585526400.0,0.011416,0.011427,0.010281,0.010852,3438583.51512618,36771.27265283868
1585612800.0,0.01076,0.011843,0.01076,0.011581,2566298.09503356,29274.77296532274
1585699200.0,0.011577,0.01178,0.011449,0.011765,212432.40079383,2470.0122323628925
1585785600.0,0.011548,0.011633,0.011175,0.011633,773048.33967886,8803.371813917209
1585872000.0,0.011687,0.012601,0.011558,0.012008,4658767.80521674,55921.700394108695
1585958400.0,0.011897,0.012215,0.011755,0.011956,929569.30617558,11137.690574666201
1586044800.0,0.012022,0.012144,0.011814,0.011989,917275.95288407,10981.428981270263
1586131200.0,0.012039,0.012787,0.011931,0.012531,1721840.78401136,21152.608453682762
1586217600.0,0.012755,0.01375,0.012714,0.01375,3376566.89679584,43987.37189951462
1586304000.0,0.013904,0.014213,0.013214,0.01333,2947668.00656429,40659.2067774538
1586390400.0,0.013262,0.013846,0.013255,0.013846,706910.38547537,9639.09281281224
1586476800.0,0.013783,0.013876,0.013256,0.013517,1658861.49989816,22360.252111274418
1586563200.0,0.013443,0.013556,0.012267,0.012437,1673370.2980076,21403.512636176754
1586649600.0,0.012606,0.013545,0.012349,0.01251,7576026.97181955,97490.1064604618
1586736000.0,0.012533,0.013267,0.012363,0.012883,1275819.17612377,16253.154139357077
1586822400.0,0.012641,0.012671,0.012127,0.01265,1249735.83282183,15435.18193496994
1586908800.0,0.012683,0.012779,0.012422,0.012577,1190885.89563553,15026.099444569478
1586995200.0,0.012333,0.012947,0.012194,0.012218,2568239.20381527,32123.515841330376
1587081600.0,0.012056,0.013202,0.011878,0.01303,2203189.98617828,28060.775990279122
1587168000.0,0.013034,0.013071,0.012764,0.013071,755915.18741653,9766.021915154271
1587254400.0,0.012972,0.0135,0.0129,0.013371,713189.09988016,9529.563325507954
1587340800.0,0.01336,0.013384,0.012885,0.012955,568983.39984325,7419.388776155027
1587427200.0,0.012922,0.013125,0.012349,0.012446,2581565.88322048,32727.910810287147
1587513600.0,0.012581,0.012672,0.012407,0.012606,1122521.11284248,14038.539207509482
1587600000.0,0.012534,0.013054,0.012502,0.012969,1448808.62002833,18423.656246010898
1587686400.0,0.013018,0.01395,0.012859,0.01355,2708822.92096296,36610.797497723484
1587772800.0,0.014,0.01431,0.0138,0.01392,4727708.9858217,66533.65766073165
1587859200.0,0.01392,0.014204,0.01367,0.013895,1347605.44446489,18879.694737894955
1587945600.0,0.013972,0.014259,0.013909,0.014208,1095678.51450701,15445.068685616749
1588032000.0,0.014276,0.014678,0.014257,0.014535,1649497.75638237,23847.990154904284
1588118400.0,0.014473,0.015334,0.014381,0.015295,5243362.49351435,79287.78111902425
1588204800.0,0.015356,0.016539,0.015033,0.0162,4896010.65235474,77635.42127058079
1588291200.0,0.0164,0.016997,0.015044,0.0153,5082850.89283688,80399.32310300421
1588377600.0,0.0155,0.016326,0.0155,0.015906,1842987.4317564,29334.15502421714
1588464000.0,0.015867,0.016443,0.015867,0.016352,664976.75425035,10806.368893076818
1588550400.0,0.01643,0.016534,0.01576,0.015938,3518145.18187342,56707.923223905265
1588636800.0,0.015774,0.016473,0.015282,0.016409,5601020.88184152,89692.31065829041
1588723200.0,0.01637,0.016726,0.015655,0.015853,3825004.22824971,62208.7015135251
1588809600.0,0.015764,0.016329,0.015542,0.015542,1869813.79507691,30097.312382394786
