timestamp,open,high,low,close,volume,volume_quote
1602720000.0,0.341642,0.348321,0.305,0.311177,4142033.816741636,1382425.7810611837
1602806400.0,0.310962,0.34,0.261,0.266739,11065125.958357658,3408858.6196657554
1602892800.0,0.268684,0.288958,0.243033,0.261286,10891391.449638061,2860725.1809316417
1602979200.0,0.261575,0.396452,0.255012,0.329724,14782818.833407931,4770744.822911654
1603065600.0,0.330669,0.49751,0.320019,0.485349,13183795.982445583,5644658.450177326
1603152000.0,0.488345,0.618133,0.47,0.611275,13382440.174131406,7096117.089690274
1603238400.0,0.611939,0.617865,0.425005,0.488999,11309739.973046897,5801506.19298475
1603324800.0,0.488999,0.51,0.450011,0.464406,7073848.574650214,3386260.524108185
1603411200.0,0.464345,0.488998,0.41,0.428364,7496615.902095478,3396571.7957060565
1603497600.0,0.428627,0.476985,0.4,0.463625,7261515.401546793,3116110.1270936322
1603584000.0,0.463625,0.638999,0.463625,0.622,10751170.994272832,5721524.187278544
1603670400.0,0.622,0.709999,0.564874,0.587407,11662896.661458382,7354867.5141335055
1603756800.0,0.585857,0.663767,0.512,0.640562,9465384.337549109,5576911.602914148
1603843200.0,0.636745,0.675363,0.552999,0.591596,11083114.653993877,6683671.29699247
1603929600.0,0.590334,0.618884,0.532,0.59637,8286035.216222393,4617460.049378584
1604016000.0,0.5961,0.634951,0.550011,0.561,8609832.467635278,4986390.66446587
1604102400.0,0.560648,0.575001,0.488744,0.51696,14591915.006037697,7691045.6288498845
1604188800.0,0.514749,0.5555,0.493012,0.546604,13031038.161329785,6872716.463169855
1604275200.0,0.548139,0.57,0.51,0.545401,6811970.7554938365,3708852.532137864
1604361600.0,0.544697,0.585487,0.518075,0.528076,5237889.810162357,2892868.192730924
1604448000.0,0.529414,0.53,0.4866,0.51473,5731908.279987013,2903913.9614405157
1604534400.0,0.516793,0.52878,0.49,0.500263,5748589.059580817,2953871.875487117
1604620800.0,0.498435,0.53661,0.494319,0.519927,5709035.888567567,2917518.545158567
1604707200.0,0.519928,0.525,0.49,0.51804,5938374.787040187,3044936.534222529
1604793600.0,0.518036,0.629998,0.518002,0.591455,6778764.691302493,3881955.8243801664
1604880000.0,0.593031,0.619999,0.5651,0.590027,6883792.751314305,4083410.066272059
1604966400.0,0.590839,0.59786,0.569,0.574963,3372064.3273337465,1975920.7760787383
1605052800.0,0.574801,0.84,0.569004,0.745219,10641602.826884072,7833599.538770469
1605139200.0,0.745714,0.769999,0.560001,0.567719,6393847.081466303,4240331.824711431
1605225600.0,0.568,0.637983,0.55,0.613144,6543779.385819515,3825047.7270555375
1605312000.0,0.613144,0.6288,0.570008,0.598539,5693517.794406488,3439154.4285047716
1605398400.0,0.598911,0.613128,0.550325,0.571273,5250010.006925129,3056888.2218310535
1605484800.0,0.570235,0.657192,0.555282,0.579126,5925373.827832039,3443887.9548170804
1605571200.0,0.579926,0.619925,0.573843,0.591743,4582161.803245311,2714036.4446780635
1605657600.0,0.591786,0.6198,0.574926,0.584032,6041674.264915651,3558094.2096821982
1605744000.0,0.581794,0.608162,0.580048,0.587766,4929862.021200445,2916216.3079971387
1605830400.0,0.589476,0.614405,0.511001,0.6031,6270558.755240767,3641963.117344981
1605916800.0,0.604055,0.604466,0.56,0.597756,5090840.579745778,2979625.9552603182
1606003200.0,0.600447,0.602038,0.565,0.583136,5509700.302575703,3219620.146937424
1606089600.0,0.58828,0.6,0.561548,0.578801,5525484.762488578,3234545.310643091
1606176000.0,0.579373,0.6,0.571208,0.575517,5278167.587853659,3097547.3064040486
1606262400.0,0.5756,0.588998,0.569,0.580202,4845406.923168792,2814629.6710934467
1606348800.0,0.580363,0.595,0.576574,0.579812,6005522.410874299,3522248.4909953265
1606435200.0,0.580053,0.5892,0.568819,0.588892,4031447.321033004,2339931.605545211
1606521600.0,0.589077,0.65,0.580973,0.6101,6425753.774440798,3900392.2640745747
1606608000.0,0.607903,0.716808,0.591886,0.710121,5016101.026305411,3070119.3416081616
1606694400.0,0.708436,0.77777,0.599994,0.614948,6435418.957428474,4288573.635471146
1606780800.0,0.62058,0.657048,0.61,0.636789,4144918.47196481,2607134.5998868155
1606867200.0,0.637654,0.6451,0.591749,0.605534,5820149.710473817,3607833.1455522813
1606953600.0,0.607223,0.65,0.599991,0.638004,5370470.41363682,3320173.8638975676
1607040000.0,0.638249,0.641703,0.611588,0.62086,4751942.05681902,2986374.5554480324
1607126400.0,0.622619,0.635,0.615068,0.628685,4952092.226443838,3091899.045087095
1607212800.0,0.628279,0.7,0.62177,0.682708,5956575.3418406295,3830448.5549324583
1607299200.0,0.681247,0.69,0.640059,0.671328,4672891.632517841,3148092.849277386
1607385600.0,0.67589,0.708579,0.65,0.678537,5594646.725395513,3802229.1014357773
1607472000.0,0.678797,0.734399,0.637721,0.642955,5302509.09524984,3612039.963192454
1607558400.0,0.639142,0.659988,0.612084,0.640617,4851839.127457454,3092605.77639262
1607644800.0,0.640652,0.669617,0.637044,0.65416,5136487.105265922,3362160.8942468385
1607731200.0,0.653427,0.665358,0.64,0.652208,4702592.121852781,3043576.4467669376
1607817600.0,0.654667,0.664847,0.645001,0.653311,5520319.050702957,3623448.198065165
1607904000.0,0.654126,0.656432,0.641128,0.644685,4583811.884006779,2957223.0118443863
1607990400.0,0.645954,0.647533,0.622319,0.633246,5279542.261031031,3371535.069752894
1608076800.0,0.634361,0.65,0.630064,0.649861,4315744.0377215175,2777859.027334513
1608163200.0,0.64883,0.65,0.625801,0.640062,4734268.764411342,3051024.029812398
1608249600.0,0.64023,0.648649,0.63,0.634289,5711139.793815507,3637932.0933118435
1608336000.0,0.634496,0.648657,0.632586,0.644146,6576794.326968142,4208517.486600273
1608422400.0,0.644036,0.655971,0.640131,0.652924,4091435.4689917294,2657600.3050884265
1608508800.0,0.652048,0.712404,0.642309,0.652279,5889202.839615494,3864910.475180952
1608595200.0,0.671926,0.671926,0.63,0.631874,4325936.773488763,2795703.5252892785
1608681600.0,0.633668,0.653542,0.630012,0.63957,5527839.0622782465,3523970.5050632074
1608768000.0,0.647586,0.654954,0.635681,0.646321,4580791.58929293,2963589.034425228
1608854400.0,0.647624,0.65288,0.630002,0.640868,5897032.768968139,3767758.2194492994
1608940800.0,0.642411,0.6713,0.636195,0.651101,4567037.586730271,2964005.755223809
1609027200.0,0.650499,0.699,0.646843,0.677033,5518481.445128272,3689265.601621132
1609113600.0,0.676045,0.688999,0.64895,0.656411,4973120.224848205,3373191.3145527206
1609200000.0,0.653269,0.682178,0.645482,0.668047,5735519.513150436,3812926.332668042
1609286400.0,0.672312,0.67799,0.645482,0.66505,4191443.0245813685,2768584.330159794
1609372800.0,0.666075,0.685,0.661648,0.67378,5005632.809203145,3381344.603749315
1609459200.0,0.676094,0.69,0.663482,0.67404,4823193.286571788,3251655.0142436516
1609545600.0,0.676502,0.7499,0.667952,0.733327,5355517.326122588,3778729.6932304013
1609632000.0,0.73613,0.739985,0.65308,0.672819,4294247.125088184,3025437.8071241044
1609718400.0,0.674972,0.677425,0.66,0.665091,6432931.199692208,4314116.532181853
1609804800.0,0.663256,0.677155,0.630235,0.642962,3962845.5402754745,2590526.68146428
1609891200.0,0.644833,0.677762,0.630311,0.658389,5369032.89257474,3460727.7304012603
1609977600.0,0.658393,0.72279,0.653669,0.691936,4967967.519882064,3342757.6857869946
1610064000.0,0.692514,0.709508,0.689,0.697666,5396262.954873338,3745108.2260385356
1610150400.0,0.697877,0.708715,0.6534,0.699622,5255631.887093094,3661981.004469636
1610236800.0,0.700563,0.72,0.68,0.68185,5032861.722886197,3490290.927012563
1610323200.0,0.680814,0.69929,0.666,0.684759,3962926.060712973,2694650.902848103
1610409600.0,0.684286,0.688772,0.658285,0.673573,5137729.459979057,3466444.790141346
1610496000.0,0.673625,0.705587,0.593656,0.680638,6082407.891345236,4118565.8126526517
1610582400.0,0.683395,0.7,0.64218,0.692488,4230170.977346328,2891271.6630096207
1610668800.0,0.6946,0.701306,0.673245,0.683687,5090194.865001926,3515953.0119533967
1610755200.0,0.68324,0.694,0.675004,0.686556,4862104.231007801,3341750.9344325326
1610841600.0,0.686352,0.694,0.676626,0.688572,5862339.029062371,4020487.5283423183
1610928000.0,0.687965,0.691427,0.675001,0.680831,4135430.530431758,2825495.8085102187
1611014400.0,0.679057,0.6975,0.67611,0.690907,4809748.75702107,3322572.9207199984
1611100800.0,0.691728,0.727109,0.669002,0.70096,4907716.447528032,3368347.8538416447
1611187200.0,0.701384,0.710683,0.675981,0.694721,5381994.01803607,3742596.3487902335
1611273600.0,0.694723,0.706716,0.668864,0.697653,4950311.468276403,3414235.5817976645
1611360000.0,0.694093,0.70611,0.667111,0.679378,5244804.7754240595,3616373.095325763
1611446400.0,0.67937,0.703711,0.672002,0.700898,5067450.3325,3482956.3109184066
1611532800.0,0.696385,0.703712,0.68046,0.685002,4442145.432822312,3073628.3761944347
1611619200.0,0.685247,0.692154,0.673737,0.679019,4966158.908064478,3396651.6484904904
1611705600.0,0.679071,0.702569,0.66,0.699473,5472452.89725579,3703905.408625425
1611792000.0,0.699798,0.702487,0.68,0.690589,4774424.804999841,3316465.3954213564
1611878400.0,0.688762,0.699,0.645332,0.676746,5592800.3448543735,3830158.479968017
1611964800.0,0.673828,0.688581,0.65,0.675154,3630092.6985996105,2440463.6591743915
1612051200.0,0.674456,0.689,0.664002,0.683422,6413612.460685681,4383829.139573245
1612137600.0,0.681959,0.687418,0.6719,0.678941,4377149.8492,2987232.3108597575
