timestamp,open,high,low,close,volume,volume_quote
1616716800.0,5.7,5.7,4.4469,4.8217,2165.63353588,10107.261215383915
1616803200.0,4.8891,4.9976,4.7672,4.8489,1167.48447972,5702.949645979998
1616889600.0,4.8355,4.9844,4.7123,4.8825,11226.92862627,54791.836599393246
1616976000.0,4.8887,4.8887,4.7235,4.7592,34086.41064526,163571.9885102623
1617062400.0,4.7582,5.0613,4.6937,4.8373,76551.84682912,371735.67499357107
1617148800.0,4.8463,4.932,4.7735,4.809,20386.92716623,98577.75866999551
1617235200.0,4.809,4.8688,4.5732,4.8153,122506.2398037,577031.0878312113
1617321600.0,4.8302,4.8679,4.7216,4.7533,52386.95785981,251424.3948831977
1617408000.0,4.7499,4.9977,4.6938,4.9935,70005.61750482,336159.6477720033
1617494400.0,4.9908,5.4867,4.9908,5.4313,59621.23928344,310464.65655007627
1617580800.0,5.441,6.0005,5.3172,6.0003,121307.32091764,678126.7311987773
1617667200.0,6.0022,6.2626,5.867,6.2443,61095.79094956,368479.6679803733
1617753600.0,6.2443,6.7502,6.2443,6.7376,76708.98253662,497774.5306540615
1617840000.0,6.7501,7.599,6.7401,7.4671,115684.49734592,839590.014869716
1617926400.0,7.4536,7.8,6.999,7.7169,105631.4102831,792227.942334091
1618012800.0,7.7272,7.9663,7.4722,7.5062,49050.0286439,375390.16646227357
1618099200.0,7.5079,7.5579,6.8962,7.2224,70831.80379811,514698.89177231153
1618185600.0,7.2004,7.5028,7.0362,7.0669,31884.93336416,229254.9742274243
1618272000.0,7.0709,7.213,7.0358,7.0455,56915.60230225,404963.7622590696
1618358400.0,7.0399,7.4876,7.0005,7.0556,66176.61685055,478969.4616561186
1618444800.0,7.0599,7.4098,6.6847,6.8373,75968.53526392,537402.3621734027
1618531200.0,6.8501,7.1127,6.7063,6.9992,103193.08806669,713575.3647823544
1618617600.0,6.9992,7.0296,6.4897,6.6081,120303.56933303,808651.0139742214
1618704000.0,6.628,6.976,6.4623,6.4707,103962.81393836,692311.7034054104
1618790400.0,6.4794,6.5393,6.1101,6.3523,195450.32155149,1238673.3529236761
1618876800.0,6.3523,6.4643,6.0342,6.0875,107055.94167396,666090.3907513544
1618963200.0,6.0806,6.2177,5.827,6.1711,128410.34445441,782248.0701790577
1619049600.0,6.1965,6.3177,5.9416,6.1499,66904.72583605,410746.7208495456
1619136000.0,6.138,6.3675,5.6615,5.9317,195372.57039303,1190992.942744342
1619222400.0,5.8993,6.8036,5.477,6.8036,240108.74564723,1408473.9399750936
1619308800.0,6.8036,6.9185,6.0185,6.211,132422.31605224,854390.2092600729
1619395200.0,6.1988,6.1988,5.5233,5.7962,148043.10720534,872952.0178158039
1619481600.0,5.8092,6.3138,5.8092,6.2289,191161.11381605,1176962.1143780774
1619568000.0,6.2301,6.3026,6.0296,6.2221,108735.31683673,672816.261453247
1619654400.0,6.2221,6.3176,5.9045,6.0338,117268.91089764,714155.9220670336
1619740800.0,6.0201,6.0497,5.6563,5.7098,90854.01601001,528051.5635052529
1619827200.0,5.7048,5.9103,5.6663,5.9103,73648.88873958,425888.69249852415
1619913600.0,5.9103,6.2986,5.9002,6.2284,53159.38162714,325398.26545149134
1620000000.0,6.2319,6.3555,5.9786,6.1773,36531.85849794,225265.07163881662
1620086400.0,6.1767,6.5939,6.1719,6.4357,112018.29246526,716377.6068450515
1620172800.0,6.433,6.433,5.9619,5.9965,126527.98747755,781599.479070353
1620259200.0,5.9958,6.4609,5.6978,6.3959,139239.62749422,830457.0089907327
1620345600.0,6.3907,6.5044,6.1703,6.3869,126065.69667719,804108.8817653436
1620432000.0,6.387,6.7412,6.1776,6.7379,46854.71121175,297492.97803570906
1620518400.0,6.7355,7.1016,6.5936,7.1016,54635.12155515,377865.7124910894
1620604800.0,7.1016,7.2862,6.8877,7.2736,45463.96186163,323536.2532684624
1620691200.0,7.2768,7.5169,6.8452,7.099,72941.92692675,521689.8298393127
1620777600.0,7.0837,7.1776,6.8819,7.1574,33110.62408464,232674.53903235862
1620864000.0,7.1767,7.3579,6.8705,6.9649,36473.74170102,259692.80334169779
1620950400.0,6.9631,7.3155,6.714,6.8713,126327.07664107,900449.9471404161
1621036800.0,6.8807,7.4648,6.8807,7.3212,26541.95276836,192794.38431369548
1621123200.0,7.3307,7.3307,6.8914,6.8959,47249.21052517,336815.30868049647
1621209600.0,6.8815,7.0766,6.3189,6.9652,93030.28298748,621728.5477782972
1621296000.0,6.9488,7.163,6.3949,6.8979,79626.9781386,538158.6009840287
1621382400.0,6.8846,7.2305,6.6898,6.9561,43580.29230209,305109.5300027778
1621468800.0,6.9872,7.0744,5.4785,6.1215,203361.83107305,1256658.850100099
1621555200.0,6.1132,6.9559,5.5245,6.7233,113520.08117328,727906.6675486788
1621641600.0,6.7185,7.2015,5.718,6.3164,232727.02917539,1487894.6981939347
1621728000.0,6.3432,6.8487,6.141,6.5911,180151.53325083,1162032.442641256
1621814400.0,6.568,6.7205,6.1192,6.1232,20363.02608144,128177.43878219367
