Datetime,sentiment
2019-08-29,0.0825448275862069
2019-08-30,0.1952823529411765
2019-08-31,-0.021800000000000014
2019-09-02,-0.2733333333333334
2019-09-03,0.11476153846153846
2019-09-04,-0.03967368421052632
2019-09-05,0.14175294117647058
2019-09-06,0.1342952380952381
2019-09-07,0.37615
2019-09-08,0.12726666666666667
2019-09-09,-0.11714642857142855
2019-09-10,0.11554954128440366
2019-09-11,0.14087818181818182
2019-09-12,0.094175
2019-09-13,-0.14625749999999998
2019-09-14,0.093425
2019-09-15,0.174325
2019-09-16,0.14317142857142856
2019-09-17,0.18706086956521742
2019-09-18,0.11905000000000003
2019-09-19,0.14229473684210528
2019-09-20,0.10103333333333332
2019-09-21,-0.4588
2019-09-22,0.1909
2019-09-23,0.1698076923076923
2019-09-24,0.16175
